Color.Name,Hex.Code,Dec.Code,X.Code,HSL.Code,CMYK.Code
20 pound,#A46582,"rgb(164, 101, 130)","rgb(64%, 40%, 51%)","hsl(332, 26%, 52%)","cmyk(0%, 38%, 21%, 36%)"
hotpink2,#EE6AA7,"rgb(238, 106, 167)","rgb(93%, 42%, 65%)","hsl(332, 80%, 67%)","cmyk(0%, 55%, 30%, 7%)"
cranberry,#B6316C,"rgb(182, 49, 108)","rgb(71%, 19%, 42%)","hsl(333, 58%, 45%)","cmyk(0%, 73%, 41%, 29%)"
violetred4,#8B2252,"rgb(139, 34, 82)","rgb(55%, 13%, 32%)","hsl(333, 61%, 34%)","cmyk(0%, 76%, 41%, 45%)"
violetred3,#CD3278,"rgb(205, 50, 120)","rgb(80%, 20%, 47%)","hsl(333, 61%, 50%)","cmyk(0%, 76%, 41%, 20%)"
violetred2,#EE3A8C,"rgb(238, 58, 140)","rgb(93%, 23%, 55%)","hsl(333, 84%, 58%)","cmyk(0%, 76%, 41%, 7%)"
violetred1,#FF3E96,"rgb(255, 62, 150)","rgb(100%, 24%, 59%)","hsl(333, 100%, 62%)","cmyk(0%, 76%, 41%, 0%)"
hotpink3,#CD6090,"rgb(205, 96, 144)","rgb(80%, 38%, 56%)","hsl(334, 52%, 59%)","cmyk(0%, 53%, 30%, 20%)"
plum pudding,#862A51,"rgb(134, 42, 81)","rgb(53%, 16%, 32%)","hsl(335, 52%, 35%)","cmyk(0%, 69%, 40%, 47%)"
broadwaypink (Safe Hex3),#FF0066,"rgb(255, 0, 102)","rgb(100%, 0%, 40%)","hsl(336, 100%, 50%)","cmyk(0%, 100%, 60%, 0%)"
lavenderblush4,#8B8386,"rgb(139, 131, 134)","rgb(55%, 51%, 53%)","hsl(337, 3%, 53%)","cmyk(0%, 6%, 4%, 45%)"
pink jeep,#E0427F,"rgb(224, 66, 127)","rgb(88%, 26%, 50%)","hsl(337, 72%, 57%)","cmyk(0%, 71%, 43%, 12%)"
bubble gum,#FF92BB,"rgb(255, 146, 187)","rgb(100%, 57%, 73%)","hsl(337, 100%, 79%)","cmyk(0%, 43%, 27%, 0%)"
smyrna purple,#A2627A,"rgb(162, 98, 122)","rgb(64%, 38%, 48%)","hsl(338, 26%, 51%)","cmyk(0%, 40%, 25%, 36%)"
maroonb0,#B03060,"rgb(176, 48, 96)","rgb(69%, 19%, 38%)","hsl(338, 57%, 44%)","cmyk(0%, 73%, 45%, 31%)"
lavenderblush2,#EEE0E5,"rgb(238, 224, 229)","rgb(93%, 88%, 90%)","hsl(339, 29%, 91%)","cmyk(0%, 6%, 4%, 7%)"
lavenderblush3,#CDC1C5,"rgb(205, 193, 197)","rgb(80%, 76%, 77%)","hsl(340, 11%, 78%)","cmyk(0%, 6%, 4%, 20%)"
palevioletred3,#CD6889,"rgb(205, 104, 137)","rgb(80%, 41%, 54%)","hsl(340, 50%, 61%)","cmyk(0%, 49%, 33%, 20%)"
palevioletred (SVG),#DB7093,"rgb(219, 112, 147)","rgb(86%, 44%, 58%)","hsl(340, 60%, 65%)","cmyk(0%, 49%, 33%, 14%)"
pink shell,#F6CCDA,"rgb(246, 204, 218)","rgb(96%, 80%, 85%)","hsl(340, 70%, 88%)","cmyk(0%, 17%, 11%, 4%)"
palevioletred1,#FF82AB,"rgb(255, 130, 171)","rgb(100%, 51%, 67%)","hsl(340, 100%, 75%)","cmyk(0%, 49%, 33%, 0%)"
lavenderblush (SVG),#FFF0F5,"rgb(255, 240, 245)","rgb(100%, 94%, 96%)","hsl(340, 100%, 97%)","cmyk(0%, 6%, 4%, 0%)"
palevioletred4,#8B475D,"rgb(139, 71, 93)","rgb(55%, 28%, 36%)","hsl(341, 32%, 41%)","cmyk(0%, 49%, 33%, 45%)"
palevioletred2,#EE799F,"rgb(238, 121, 159)","rgb(93%, 47%, 62%)","hsl(341, 77%, 70%)","cmyk(0%, 49%, 33%, 7%)"
strawberry smoothie,#EAB5C5,"rgb(234, 181, 197)","rgb(92%, 71%, 77%)","hsl(342, 56%, 81%)","cmyk(0%, 23%, 16%, 8%)"
bunny eye,#A5435C,"rgb(165, 67, 92)","rgb(65%, 26%, 36%)","hsl(345, 42%, 45%)","cmyk(0%, 59%, 44%, 35%)"
pink4,#8B636C,"rgb(139, 99, 108)","rgb(55%, 39%, 42%)","hsl(347, 17%, 47%)","cmyk(0%, 29%, 22%, 45%)"
pink3,#CD919E,"rgb(205, 145, 158)","rgb(80%, 57%, 62%)","hsl(347, 38%, 69%)","cmyk(0%, 29%, 23%, 20%)"
pink2,#EEA9B8,"rgb(238, 169, 184)","rgb(93%, 66%, 72%)","hsl(347, 67%, 80%)","cmyk(0%, 29%, 23%, 7%)"
pink1,#FFB5C5,"rgb(255, 181, 197)","rgb(100%, 71%, 77%)","hsl(347, 100%, 85%)","cmyk(0%, 29%, 23%, 0%)"
crimson (SVG),#DC143C,"rgb(220, 20, 60)","rgb(86%, 8%, 24%)","hsl(348, 83%, 47%)","cmyk(0%, 91%, 73%, 14%)"
cranberry jello,#F54D70,"rgb(245, 77, 112)","rgb(96%, 30%, 44%)","hsl(348, 89%, 63%)","cmyk(0%, 69%, 54%, 4%)"
bright red (Safe Hex3),#FF0033,"rgb(255, 0, 51)","rgb(100%, 0%, 20%)","hsl(348, 100%, 50%)","cmyk(0%, 100%, 80%, 0%)"
pink cloud,#F6A8B6,"rgb(246, 168, 182)","rgb(96%, 66%, 71%)","hsl(349, 81%, 81%)","cmyk(0%, 32%, 26%, 4%)"
permanent redviolet,#DB2645,"rgb(219, 38, 69)","rgb(86%, 15%, 27%)","hsl(350, 72%, 50%)","cmyk(0%, 83%, 68%, 14%)"
pink (SVG),#FFC0CB,"rgb(255, 192, 203)","rgb(100%, 75%, 80%)","hsl(350, 100%, 88%)","cmyk(0%, 25%, 20%, 0%)"
tongue,#E79EA9,"rgb(231, 158, 169)","rgb(91%, 62%, 66%)","hsl(351, 60%, 76%)","cmyk(0%, 32%, 27%, 9%)"
light pink2,#EEA2AD,"rgb(238, 162, 173)","rgb(93%, 64%, 68%)","hsl(351, 69%, 78%)","cmyk(0%, 32%, 27%, 7%)"
bordeaux,#99182C,"rgb(153, 24, 44)","rgb(60%, 9%, 17%)","hsl(351, 73%, 35%)","cmyk(0%, 84%, 71%, 40%)"
geraniumlake,#E31230,"rgb(227, 18, 48)","rgb(89%, 7%, 19%)","hsl(351, 85%, 48%)","cmyk(0%, 92%, 79%, 11%)"
peachpuff,#FFADB9,"rgb(255, 173, 185)","rgb(100%, 68%, 73%)","hsl(351, 100%, 84%)","cmyk(0%, 32%, 27%, 0%)"
lightpink (SVG),#FFB6C1,"rgb(255, 182, 193)","rgb(100%, 71%, 76%)","hsl(351, 100%, 86%)","cmyk(0%, 29%, 24%, 0%)"
light pink4,#8B5F65,"rgb(139, 95, 101)","rgb(55%, 37%, 40%)","hsl(352, 19%, 46%)","cmyk(0%, 32%, 27%, 45%)"
black beauty plum,#422C2F,"rgb(66, 44, 47)","rgb(26%, 17%, 18%)","hsl(352, 20%, 22%)","cmyk(0%, 33%, 29%, 74%)"
light pink3,#CD8C95,"rgb(205, 140, 149)","rgb(80%, 55%, 58%)","hsl(352, 39%, 68%)","cmyk(0%, 32%, 27%, 20%)"
ham,#DB9EA6,"rgb(219, 158, 166)","rgb(86%, 62%, 65%)","hsl(352, 46%, 74%)","cmyk(0%, 28%, 24%, 14%)"
light pink1,#FFAEB9,"rgb(255, 174, 185)","rgb(100%, 68%, 73%)","hsl(352, 100%, 84%)","cmyk(0%, 32%, 27%, 0%)"
apple,#CC4E5C,"rgb(204, 78, 92)","rgb(80%, 31%, 36%)","hsl(353, 55%, 55%)","cmyk(0%, 62%, 55%, 20%)"
passion fruit,#55141C,"rgb(85, 20, 28)","rgb(33%, 8%, 11%)","hsl(353, 62%, 21%)","cmyk(0%, 76%, 67%, 67%)"
braeburn apple,#BB2A3C,"rgb(187, 42, 60)","rgb(73%, 16%, 24%)","hsl(353, 63%, 45%)","cmyk(0%, 78%, 68%, 27%)"
ruby red,#C82536,"rgb(200, 37, 54)","rgb(78%, 15%, 21%)","hsl(354, 69%, 46%)","cmyk(0%, 81%, 73%, 22%)"
sign red,#AF1E2D,"rgb(175, 30, 45)","rgb(69%, 12%, 18%)","hsl(354, 71%, 40%)","cmyk(0%, 83%, 74%, 31%)"
red coat,#B81324,"rgb(184, 19, 36)","rgb(72%, 7%, 14%)","hsl(354, 81%, 40%)","cmyk(0%, 90%, 80%, 28%)"
alizarin crimson,#E32636,"rgb(227, 38, 54)","rgb(89%, 15%, 21%)","hsl(355, 77%, 52%)","cmyk(0%, 83%, 76%, 11%)"
raspberry red,#FA1D2F,"rgb(250, 29, 47)","rgb(98%, 11%, 18%)","hsl(355, 96%, 55%)","cmyk(0%, 88%, 81%, 2%)"
bermuda sand,#F6C9CC,"rgb(246, 201, 204)","rgb(96%, 79%, 80%)","hsl(356, 71%, 88%)","cmyk(0%, 18%, 17%, 4%)"
indianred,#B0171F,"rgb(176, 23, 31)","rgb(69%, 9%, 12%)","hsl(357, 77%, 39%)","cmyk(0%, 87%, 82%, 31%)"
cherry,#EB5E66,"rgb(235, 94, 102)","rgb(92%, 37%, 40%)","hsl(357, 78%, 65%)","cmyk(0%, 60%, 57%, 8%)"
conch,#D0A9AA,"rgb(208, 169, 170)","rgb(82%, 66%, 67%)","hsl(358, 29%, 74%)","cmyk(0%, 19%, 18%, 18%)"
venetianred,#D41A1F,"rgb(212, 26, 31)","rgb(83%, 10%, 12%)","hsl(358, 78%, 47%)","cmyk(0%, 88%, 85%, 17%)"
pomegranate,#F64D54,"rgb(246, 77, 84)","rgb(96%, 30%, 33%)","hsl(358, 90%, 63%)","cmyk(0%, 69%, 66%, 4%)"
cadmiumredlight,#FF030D,"rgb(255, 3, 13)","rgb(100%, 1%, 5%)","hsl(358, 100%, 51%)","cmyk(0%, 99%, 95%, 0%)"
burntsienna,#551011,"rgb(85, 16, 17)","rgb(33%, 6%, 7%)","hsl(359, 68%, 20%)","cmyk(0%, 81%, 80%, 67%)"
madderlakedeep,#E32E30,"rgb(227, 46, 48)","rgb(89%, 18%, 19%)","hsl(359, 76%, 54%)","cmyk(0%, 80%, 79%, 11%)"
rosemadder,#E33638,"rgb(227, 54, 56)","rgb(89%, 21%, 22%)","hsl(359, 76%, 55%)","cmyk(0%, 76%, 75%, 11%)"
burgundy,#9E0508,"rgb(158, 5, 8)","rgb(62%, 2%, 3%)","hsl(359, 94%, 32%)","cmyk(0%, 97%, 95%, 38%)"
hematite,#E35152,"rgb(227, 81, 82)","rgb(89%, 32%, 32%)","hsl(360, 72%, 60%)","cmyk(0%, 64%, 64%, 11%)"
